study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes,higher_better_notes,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
abramova_2020_genpath,ex023,con019,out065,es138,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-fr,US-m-fr,KO_US_m_fr,Independent,No,Positive,,9.4775,15.5527,8,3.3508,,33.2316,43.7813,19,10.0441,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out065,es139,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total freezing time,Time,s,Light phase,raw data,abramova_2020_genpath,CO-f-fr,US-f-g1-fr,CO_US_f_fr,Independent,No,Positive,,8.2563,21.4515,8,2.919,,32.7925,28.6499,16,8.1981,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out066,es140,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-grf,US-m-g1-grf,KO_US_m_grf,Independent,No,Positive,,4.625,3.7009,8,1.6352,,4.2105,2.1751,19,0.499,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out066,es141,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,CO-f-grf,US-f-g1-grf,KO_US_f_grf,Independent,No,Positive,,2.875,1.8077,8,1.0165,,3,1.3663,16,0.75,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out067,es142,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-grf,US-m-g1,KO_US_m_d,Independent,No,Positive,,282.218,17.0866,20,63.1059,,253.7111,39.4675,19,9.0545,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out067,es143,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light phase,raw data,abramova_2020_genpath,CO-f-grf,US-f-g1,CO_US_f_d,Independent,No,Positive,,270.4478,23.5988,18,63.7452,,242.4406,43.8737,16,10.9684,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out068,es144,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-d,US-m-g1,KO_US_m_li,Independent,Yes,Negative,,15.626,16.2996,20,3.4941,,42.7837,38.8467,19,8.912,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out068,es145,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light phase,raw data,abramova_2020_genpath,KO-f-d,US-f-g1,CO_US_f_li,Independent,Yes,Negative,,26.8306,21.928,18,6.324,,49.9631,41.8416,16,10.4604,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out069,es146,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-l,US-m-g1,KO_US_m_tr,Independent,Yes,Negative,,1.95,2.0894,20,0.436,,3.7895,3.1372,19,0.7197,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out069,es147,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-l,US-f-g1,KO_US_f_tr,Independent,Yes,Negative,,4.3889,2.6153,18,1.0345,,4.6875,3.2397,16,0.8099,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out070,es148,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-tr,US-m-g1,KO_US_m_ho,Independent,No,Positive,,2.9,1.2524,20,0.6485,,3.0526,2.1978,19,0.5042,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out070,es149,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-tr,US-f-g1,KO_US_f_ho,Independent,No,Positive,,3.7222,1.8726,18,0.8773,,3.25,1.9149,16,0.4787,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out071,es150,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-hea,US-m-g1,KO_US_m_oh,Independent,No,Positive,,2.95,3.0517,20,0.6596,,7.1053,5.4149,19,1.2423,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out071,es151,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-hea,US-f-g1,KO_US_f_oh,Independent,No,Positive,,5.7778,4.9415,18,1.3618,,8.625,6.8593,16,1.7148,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out072,es152,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-tgt,US-m-g1,KO_US_m_tgt,Independent,No,Positive,,47.411,38.3449,20,10.6014,,22.8753,20.7601,19,4.7627,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out072,es153,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-f-tgt,US-f-g1,KO_US_f_tgt,Independent,No,Positive,,46.7839,44.2145,18,11.0271,,30.5488,22.0721,16,5.518,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out073,es154,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Rearing frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-rea,US-m-g1,KO_US_m_rf,Independent,Yes,Negative,,8.25,3.8645,20,1.8448,,12.4211,5.3678,19,1.2314,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out073,es155,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Elevated Plus Maze (EPM),,Rearing frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-f-rea,US-f-g1,KO_US_f_rf,Independent,Yes,Negative,,11.7222,5.4966,18,2.763,,16.9375,6.678,16,1.6695,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
